,formatted_address,replies,views,views_replies_ratio,last_posted_at,recency,latitude,longitude,replies_score,views_score,recency_score,views_replies_ratio_score,total_score
14,"1, Jalan Desa Utama, Taman Desa, 58100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",5,1199,0.0028506271379703536,2017-02-17,2439.0,3.0974671000000003,101.6791691,3,4,3,1,60
15,"1, Jalan Ikhtisas, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",18,2422,0.007431874483897605,2013-08-06,2542.0,3.0709058,101.5250134,5,5,3,3,20
16,"1, Jalan Ipoh- KM20, Taman Rekreasi Templar, Templer Park, 48000 Rawang, Selangor, Malaysia",968,110071,0.00879432366381699,2020-07-20,2.0,3.3010428,101.6416892,10,10,10,4,120
17,"1, Jalan Kempas 3, Proton City, 35900 Tanjong Malim, Negeri Perak, Malaysia",16,1673,0.009563658099222952,2018-02-20,883.0,3.746807,101.535196,4,4,7,4,320
18,"1, Jalan Kerinchi, Kampung Kerinchi, Bangsar South, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",37,5412,0.006836659275683666,2018-12-10,590.0,3.1139735,101.6639504,6,6,7,3,36
19,"1, Jalan Kota, Teluk Gadong, 41000 Klang, Selangor, Malaysia",0,219,0.0,2015-03-06,1965.0,3.0329797999999997,101.4286342,1,1,4,1,10
20,"1, Jalan Kuchai Maju 9, Kuchai Entrepreneurs Park, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",130,20219,0.006429595924625353,2020-07-21,1.0,3.0886896,101.6851257,8,8,10,3,144
21,"1, Jalan Lompat Tinggi 13/33, Seksyen 13, 40100 Shah Alam, Selangor, Malaysia",71,5383,0.013189671187070406,2017-09-24,1032.0,3.08811,101.5480739,7,6,6,5,504
22,"1, Jalan PJU 8/1, Damansara Perdana, 47820 Petaling Jaya, Selangor, Malaysia",20,11124,0.0017979144192736426,2010-03-27,3770.0,3.1639589,101.61270479999999,5,7,1,1,20
23,"1, Jalan Persiaran Medini Utara, 79200 Iskandar Putri, Johor, Malaysia",15,2077,0.007221954742416947,2015-12-26,1670.0,1.4239143,103.6371067,4,5,5,3,320
24,"1, Jalan Puncak Menara Gading, UCSI Heights, 56000 Cheras, Wilayah Persekutuan Kuala Lumpur, Malaysia",98,12739,0.007692911531517388,2020-06-26,26.0,3.079673,101.733255,7,7,10,3,504
25,"1, Jalan Radin Anum 1, Sri Petaling, 57000 Kuala Lumpur, Wilayah Persekutuan, Malaysia",768,133795,0.004326983120099343,2020-02-16,691.5,3.0674688999999997,101.6941265,10,10,7,2,120
26,"1, Jalan Residen Utama, Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",318,52550,0.0060513796384395815,2019-03-07,503.0,3.1850423,101.62334200000001,9,9,7,3,81
27,"1, Jalan SS 7/17, Ss 7, 47301 Petaling Jaya, Selangor, Malaysia",12,1540,0.007792207792207792,2013-12-27,2399.0,3.1013839,101.59377420000001,4,4,3,4,320
28,"1, Jalan SS 7/26, Ss 7, 47301 Petaling Jaya, Selangor, Malaysia",159,30210,0.005263157894736842,2019-05-01,448.0,3.1042776,101.59536920000001,8,8,8,2,144
29,"1, Jalan Sinar Sentul, Sentul, 51100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",16,2936,0.005449591280653951,2018-11-05,625.0,3.1895627,101.69086290000001,4,5,7,2,320
30,"10, Jalan Seputeh, Jalan Klang Lama, Seputeh, 58000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",797,105100,0.00758325404376784,2020-04-21,92.0,3.1131857999999997,101.6795675,10,10,9,3,120
31,"10, Persiaran Hampshire, Hampshire Park, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",36,1724,0.02088167053364269,2018-09-02,689.0,3.1617803,101.7163094,6,4,7,5,36
32,"10-12 New Market St, Leeds LS1 6DG, UK",108,7156,0.01509223029625489,2012-10-16,2836.0,53.79651459999999,-1.5408655,8,6,2,5,144
33,"1001 S Vermont Ave #201, Los Angeles, CA 90006, USA",17,1464,0.011612021857923498,2012-02-01,3094.0,34.052127500000005,-118.292074,5,4,1,5,20
34,"1007 Main St, Neodesha, KS 66757, USA",47,3288,0.014294403892944039,2011-06-02,3338.0,37.4173149,-95.68649659999998,6,5,1,5,36
35,"1013 W 11th St, Coffeyville, KS 67337, USA",5,1734,0.0028835063437139563,2016-07-06,1477.0,37.032872,-95.63181829999999,3,4,5,1,60
36,"1020, Jalan Sultan Ismail, Kampung Baru, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",41,9791,0.004187519150240016,2018-09-04,687.0,3.158704,101.7040766,6,7,7,2,36
37,"1037 Vermont St, Lawrence, KS 66044, USA",1,243,0.00411522633744856,2018-07-11,742.0,38.9640521,-95.23745759999998,1,1,7,2,10
38,"1038 Muskogee Ave, Tahlequah, OK 74464, USA",18,1322,0.01361573373676248,2014-03-17,2319.0,35.903281299999996,-94.97481940000002,5,4,3,5,20
39,"1055 Auraria Pkwy, Denver, CO 80204, USA",13,733,0.017735334242837655,2011-10-06,3212.0,39.747878899999996,-105.0059303,4,3,1,5,320
40,"1085 103rd Ave NE, Bellevue, WA 98004, USA",0,175,0.0,2014-08-04,2179.0,47.6197745,-122.20317069999999,1,1,3,1,10
41,"109 Chippewa St, Kechi, KS 67067, USA",6,490,0.012244897959183673,2013-11-19,2437.0,37.800847,-97.281867,3,2,3,5,60
42,"10940 Wilshire Blvd STE 600, Los Angeles, CA 90024, USA",0,305,0.0,2015-10-03,1754.0,34.05804570000001,-118.4450372,1,1,5,1,10
43,"11 Cavenagh Rd, #02-00 Holiday In Orchard City Center, Singapore 229616",3789,361984,0.01046731347241867,2014-11-06,2085.0,1.3023387,103.8410264,10,10,4,4,120
44,"11 Green Meadow Ln, Eureka Springs, AR 72631, USA",23,2107,0.014254491161585878,2012-02-15,3257.0,36.4887552,-93.7597366,5,5,1,5,20
45,"110 - 120 Upper Bukit Timah Rd, Singapore 588173",1,192,0.005208333333333333,2020-07-14,8.0,1.3408069999999999,103.77637929999999,1,1,10,2,10
46,"1112, Jalan Sungai Dua, 11800 Gelugor, Pulau Pinang, Malaysia",8,517,0.015473887814313346,2011-07-13,3297.0,5.3554599000000005,100.3009224,3,2,1,5,60
47,"112 S 17th St, Parsons, KS 67357, USA",7,310,0.02258064516129032,2018-09-19,672.0,37.3401235,-95.26041690000001,3,1,7,5,60
48,"1120 Park Ave, New York, NY 10128, USA",0,346,0.0,2013-01-07,2753.0,40.7830459,-73.95568270000001,1,1,2,1,10
49,"1125, Jalan Kuching, City Centre, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",2,2365,0.0008456659619450317,2009-09-11,3967.0,3.2143536,101.6718417,2,5,1,1,4
50,"114A Jalan Kabus (along, Jalan Lingkaran Tengah 2, Ampang, Kuala Lumpur, 68000 Ampang Jaya, Selangor, Malaysia",763,133144,0.0028842519089740683,2020-07-02,470.0,3.1663191000000004,101.7531838,10,10,7,1,120
51,"117, Jalan Pudu, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",87,11240,0.007740213523131673,2019-09-08,318.0,3.1442183999999997,101.705696,7,7,8,4,504
52,"119-124, Jalan Matang 3, Taman City, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",17,546,0.031135531135531136,2012-05-18,2987.0,3.1982211,101.6702552,5,2,2,5,20
53,"11900 Ranch Rd 620 N, Austin, TX 78750, USA",1,253,0.003952569169960474,2014-04-12,2293.0,30.459243,-97.822755,1,1,3,2,10
54,"12 Soi Nanai 2, Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",60,1878,0.03194888178913738,2011-07-11,3299.0,7.8871166,98.3013564,7,4,1,5,504
55,"12, Lorong Mahir 1, Taman Connaught, 56000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",127,23194,0.005475554022592049,2019-02-28,510.0,3.0787792,101.7418898,8,8,7,2,144
56,"12-1, Jln Damai Raya 3, Alam Damai, 56000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",41,1499,0.027351567711807873,2014-10-07,2115.0,3.0638186000000003,101.7435995,6,4,4,5,36
57,"12-14, Jalan Telok, Jalan Kebun, Seksyen 36, Selangor, Kampung Bukit Naga, 40470 Shah Alam, Selangor, Malaysia",1,557,0.0017953321364452424,2015-09-30,1757.0,3.001862,101.49396,1,2,5,1,10
58,"1201D Level 12 Tower D, Uptown 5, 5 Jalan SS21/39, Damansara Uptown, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",61,7004,0.008709308966304969,2012-07-29,2915.0,3.1357435000000002,101.62202950000001,7,6,2,4,504
59,"121 Lancha Cir, Satellite Beach, FL 32937, USA",24,2223,0.010796221322537112,2014-05-03,2272.0,28.1494256,-80.58582299999998,5,5,3,5,20
60,"121 Peter Pan Rd, Independence, KS 67301, USA",11,727,0.015130674002751032,2016-01-03,1662.0,37.22281029999999,-95.7434746,4,3,5,5,320
61,"12150 E 96th St N #100, Owasso, OK 74055, USA",11,919,0.011969532100108813,2019-07-21,367.0,36.2914158,-95.8388137,4,3,8,5,320
62,"122, Bukit Gambang Resort City, Pahang, Kampung Pohoi, 26300 Kuantan, Pahang, Malaysia",4,823,0.004860267314702308,2017-07-20,1098.0,3.707847999999999,103.05154300000001,3,3,6,2,60
63,"12221 E Central Ave, Wichita, KS 67206, USA",1,444,0.0022522522522522522,2010-09-06,3607.0,37.6928699,-97.195671,1,2,1,1,10
64,"1225 E Weisgarber Rd Suite 390, Knoxville, TN 37909, USA",37,1176,0.031462585034013606,2013-07-01,2578.0,35.9468943,-84.01461859999998,6,3,2,5,36
65,"123 W Main St, Independence, KS 67301, USA",127,24042,0.005282422427418684,2020-07-09,13.0,37.2231187,-95.7078383,8,8,10,2,144
66,"1241 N Sheridan Rd, Tulsa, OK 74115, USA",1,158,0.006329113924050633,2014-08-29,2154.0,36.1728528,-95.904209,1,1,3,3,10
67,"129 Paragon Dr, Bunker Hill, WV 25413, USA",8,1328,0.006024096385542169,2013-12-29,2397.0,39.3344417,-78.0029263,3,4,3,3,60
68,"12a, Jalan Abadi 1/5, Kampung Pulau Meranti, 47100 Puchong, Selangor, Malaysia",3,860,0.0034883720930232558,2013-03-25,2676.0,2.9711519,101.63468809999999,2,3,2,2,4
69,"13, Jalan Kuchai Lama, Kuchai Entrepreneurs Park, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",800,113815,0.007028950489829987,2020-06-27,25.0,3.0864922000000004,101.6922676,10,10,10,3,120
70,"1300 Guadalupe St #250, Austin, TX 78701, USA",2,438,0.0045662100456621,2011-02-10,3450.0,30.276437800000004,-97.74389609999999,2,2,1,2,4
71,"1302 N, N Randolph Ave, Elkins, WV 26241, USA",9,918,0.00980392156862745,2012-09-24,2858.0,38.9452939,-79.8553178,3,3,2,4,60
72,"1320 Baltimore Ave, Kansas City, MO 64105, USA",0,943,0.0,2010-07-26,3649.0,39.0975414,-94.5847508,1,3,1,1,10
73,"1350 Wallach Pl NW, Washington, DC 20009, USA",0,225,0.0,2013-09-04,2513.0,38.91617539999999,-77.03143879999998,1,1,3,1,10
74,"13701 Riverside Dr UNIT 310, Sherman Oaks, CA 91423, USA",31,2029,0.015278462296697881,2015-05-25,1885.0,34.1579141,-118.43171570000001,6,4,4,5,36
75,"138, Jalan Ampang, Kampung Baru, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",33,2762,0.011947863866763215,2020-02-05,168.0,3.1587878,101.70798590000001,6,5,9,5,36
76,"13905 East 39th St S Ste 200, Independence, MO 64055, USA",2,326,0.006134969325153374,2019-11-20,245.0,39.04980820000001,-94.41632,2,1,8,3,4
77,"140 B St #3, Davis, CA 95616, USA",24,2339,0.010260795211628902,2012-03-14,3052.0,38.5424482,-121.74385900000001,5,5,2,4,20
78,"1406 E 40th St, Hibbing, MN 55746, USA",0,113,0.0,2014-12-15,2046.0,47.4002779,-92.92503420000001,1,1,4,1,10
79,"1410 Grant St B105, Denver, CO 80203, USA",1,4414,0.00022655188038060717,2016-06-08,1505.0,39.738785,-104.98328799999999,1,6,5,1,10
80,"144, Jalan Dato Keramat, George Town, 10150 George Town, Pulau Pinang, Malaysia",0,573,0.0,2010-06-09,3696.0,5.413346099999999,100.3253637,1,2,1,1,10
81,"14400 Metcalf Ave, Overland Park, KS 66223, USA",13,788,0.01649746192893401,2012-09-12,2870.0,38.867402500000004,-94.6683056,4,3,2,5,320
82,"145, Jalan Ampang, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",38,10496,0.003620426829268293,2020-06-26,26.0,3.1581662999999995,101.7135536,6,7,10,2,36
83,"15-17th Floor, One Oriental Place, No. 1, Jalan Hang Lekiu, City Centre, 50100 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",32,5383,0.005944640535017648,2017-10-30,996.0,3.1474349999999998,101.697556,6,6,6,3,36
84,"150 Cecil St, #13-00, Singapore 069543",6,387,0.015503875968992248,2013-01-12,2748.0,1.2802023999999999,103.8482814,3,1,2,5,60
85,"150 River Rd, Manchester, NH 03104, USA",1,342,0.0029239766081871343,2010-07-26,3649.0,43.0054776,-71.46851819999998,1,1,1,1,10
86,"1510 9th St, DeWitt, IA 52742, USA",0,447,0.0,2011-02-09,3451.0,41.826064200000005,-90.5523429,1,2,1,1,10
87,"155-157, Jalan Sultan Iskandar, Taman Jubilee, 30000 Ipoh, Negeri Perak, Malaysia",0,456,0.0,2017-11-29,1912.0,4.593383999999999,101.08412170000001,1,2,4,1,10
88,"157, Jalan Ampang, Kuala Lumpur, 55000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",38,6670,0.005697151424287856,2019-06-29,389.0,3.1594488999999997,101.7153934,6,6,8,2,36
89,"15903 NE 59th Way, Redmond, WA 98052, USA",61,7107,0.008583087097228085,2020-02-06,167.0,47.660169,-122.12806599999999,7,6,9,4,504
90,"160 FM1959, Houston, TX 77034, USA",2,291,0.006872852233676976,2018-10-10,651.0,29.599445899999996,-95.1787686,2,1,7,3,4
91,"1611 S Utica Ave, Tulsa, OK 74104, USA",9,732,0.012295081967213115,2013-08-03,2545.0,36.137884299999996,-95.9672931,3,3,3,5,60
92,"162, Jalan Klang Lama, Taman Shanghai, 58100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",107,27930,0.0038310060866451846,2019-10-23,273.0,3.1001857000000004,101.6766888,8,8,8,2,144
93,"162, Jalan Sungai Besi, Chan Sow Lin, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",720,107018,0.00672784017641892,2020-07-15,7.0,3.12664,101.71133090000001,10,10,10,3,120
94,"1624 W Division St ste d, Chicago, IL 60622, USA",15,531,0.02824858757062147,2009-07-30,4010.0,41.9035764,-87.6683293,4,2,1,5,320
95,"163-F-4 Wisma Sri Perak, Jalan Perak, Taman Perak, 10150 George Town, Pulau Pinang, Malaysia",3,762,0.0029069767441860465,2012-10-04,3153.0,5.4112897,100.31631379999999,2,3,1,1,4
96,"1678 Asylum Ave, West Hartford, CT 06117, USA",3,228,0.013157894736842105,2019-09-19,307.0,41.782223200000004,-72.73054549999998,2,1,8,5,4
97,"168, Jalan 3/12D, Kampung Sri Batu, 51100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",284,49526,0.005734361749384162,2015-10-26,1731.0,3.2085767999999995,101.6846074,9,9,5,2,81
98,"168, Jalan Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",31,8358,0.0037090212969609956,2017-01-02,1297.0,3.1489943,101.7135148,6,7,6,2,36
99,"17, Jalan Sri Permaisuri, Bandar Sri Permaisuri, 56000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",23,3206,0.008272384901594284,2017-10-26,1688.5,3.1088082000000004,101.7167296,5,5,5,4,20
100,"1700 S Araby Dr, Palm Springs, CA 92264, USA",2,451,0.004434589800443459,2016-01-18,1647.0,33.799648,-116.51380619999999,2,2,5,2,4
101,"1701 N Pennsylvania Ave, Independence, KS 67301, USA",2,351,0.005698005698005698,2011-03-15,3417.0,37.2414589,-95.70672420000001,2,1,1,2,4
102,"1710, Lorong Haji Bachee, Kampung Bukit China, 75100 Melaka, Malaysia",28,8121,0.0042108727365798865,2019-09-20,750.5,2.2031977000000005,102.25451240000001,5,7,7,2,20
103,"1745 Shea Center Dr #150, Highlands Ranch, CO 80129, USA",1,382,0.002617801047120419,2012-11-13,2808.0,39.554908000000005,-105.00928600000002,1,1,2,1,10
104,"179, Jalan Klang Lama, 58000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",0,286,0.0,2014-08-12,2171.0,3.1007715,101.676339,1,1,3,1,10
105,"18, Jalan Dewan Sultan Sulaiman, Kampung Baru, 50300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",345,42662,0.008086821996155829,2020-05-26,57.0,3.1608272,101.70035959999998,9,9,9,4,81
106,"18, Jalan Jalil Jaya 2, Jalil Link, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",18,1465,0.012286689419795221,2019-08-06,351.0,3.0582367,101.6737926,5,4,8,5,20
107,"18, Jln Segambut Dalam, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",24,4471,0.0053679266383359426,2019-07-19,369.0,3.1683427,101.648353,5,6,8,2,20
108,"180 Piccadilly, St. James's, London W1J 9HG, UK",0,317,0.0,2011-03-04,3428.0,51.50819990000001,-0.1388934,1,1,1,1,10
109,"1803 W 4th St, Coffeyville, KS 67337, USA",0,668,0.0,2009-08-04,4005.0,37.0405086,-95.6439332,1,2,1,1,10
110,"181 Boston Post Rd W, Marlborough, MA 01752, USA",2,1195,0.0016736401673640166,2011-08-19,3260.0,42.3419521,-71.59051679999999,2,4,1,1,4
111,"1824 S Lone Pine Ave suite f, Springfield, MO 65804, USA",1,372,0.002688172043010753,2009-08-07,4002.0,37.1801672,-93.246178,1,1,1,1,10
112,"1863 5300 Rd, Coffeyville, KS 67337, USA",0,335,0.0,2015-07-04,1845.0,37.0423805,-95.5791774,1,1,4,1,10
113,"187 Clubhouse Dr #3406, Branson, MO 65616, USA",48,5980,0.008026755852842809,2017-03-13,1227.0,36.5991599,-93.2833929,6,6,6,4,36
114,"188, Jln Kuching, Taman Wahyu, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",106,22968,0.004615116684082201,2013-09-29,2488.0,3.2187267000000004,101.67098879999999,8,8,3,2,144
115,"1887 Cr 3500, Coffeyville, KS 67337, USA",27,3057,0.008832188420019628,2012-03-08,3058.0,37.0495398,-95.7467981,5,5,2,4,20
116,"19, 1, Jalan Damai Niaga, Alam Damai, 56000 Cheras, Wilayah Persekutuan Kuala Lumpur, Malaysia",32,2773,0.01153984853948792,2018-06-07,776.0,3.059311,101.73529079999999,6,5,7,5,36
117,"19, Jalan Indah 19/1, Taman Bukit Indah, 81200 Johor Bahru, Johor, Malaysia",1,189,0.005291005291005291,2019-07-22,366.0,1.4742948,103.6611494,1,1,8,2,10
118,"19-07 Residensi Dorsett Bukit Bintang, Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",52,13508,0.0038495706248149247,2019-01-23,546.0,3.1473459,101.71579759999999,7,7,7,2,504
119,"192, Jalan Ampang, Kampung Datuk Keramat, 55000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",23,2171,0.010594196222938737,2020-01-08,196.0,3.1599123,101.72203990000001,5,5,9,4,20
120,"192, Melaka Raya, 75000 Malacca, Malaysia",13,2882,0.004510756419153366,2020-02-21,152.0,2.1821085,102.26162430000001,4,5,9,2,320
121,"19901 Southwest Fwy Suite 244, Sugar Land, TX 77479, USA",0,224,0.0,2013-09-05,2512.0,29.561760600000003,-95.6840871,1,1,3,1,10
122,"1Petaling Commerz & Residential Condos, #1-9, Jalan 1 C/149, Off Jalan Sungai Besi,, Sungai Besi, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",69,16734,0.004123341699533883,2017-03-30,1210.0,3.067956,101.7053747,7,8,6,2,504
123,"1d, Jalan Ceylon, Bukit Ceylon, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",30,7209,0.004161464835622139,2014-04-28,2277.0,3.1483482999999994,101.7063027,6,6,3,2,36
124,"2 - B 1, 6, Lebuh Tunku Kudin 3, 11700 Gelugor, Pulau Pinang, Malaysia",0,1515,0.0,2010-07-03,3672.0,5.378703,100.31436190000001,1,4,1,1,10
125,"2, Gem In Mall, Persiaran Sepang, Cyber 11, 63000 Cyberjaya, Selangor, Malaysia",16,928,0.013053687504066339,2014-10-09,2214.5,2.9238832,101.6340612,4,3,3,5,320
126,"2, Jalan 16/20a, Seksyen 16, 46350 Petaling Jaya, Selangor, Malaysia",11,579,0.018998272884283247,2015-06-06,1873.0,3.1257447999999997,101.6415385,4,2,4,5,320
127,"2, Jalan Amra, Sentul Selatan, 51000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",34,4636,0.007931892399183437,2020-06-09,1347.3333333333333,3.1829235000000002,101.6939397,6,6,6,4,36
128,"2, Jalan Dato' Onn 2, Bandar Dato Onn, 81100 Johor Bahru, Johor, Malaysia",0,686,0.0,2013-04-23,2647.0,1.5606318000000001,103.7370762,1,2,2,1,10
129,"2, Jalan Kuching, Chow Kit, 50350 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",42,1750,0.024,2017-04-20,1189.0,3.1644109,101.692707,6,4,6,5,36
130,"2, Jalan PJU 1a/4, Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",2,431,0.004640371229698376,2015-12-23,1673.0,3.1144081000000003,101.5781691,2,2,5,2,4
131,"2, Jalan Plumbum 7/101a, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",0,343,0.0,2015-05-27,1883.0,3.0656908,101.48174279999999,1,1,4,1,10
132,"2, Jalan Reko, Bandar Kajang, 43000 Kajang, Selangor, Malaysia",129,24151,0.005341393731108443,2020-04-21,92.0,2.9746507999999996,101.7895478,8,8,9,2,144
133,"2, Jalan Senang Ria, Taman Gembira, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",579,80111,0.007227471882762667,2020-07-08,14.0,3.0820161,101.686575,9,9,10,3,81
134,"2, Jalan Wawasan 2/3, Taman Wawasan, 47100 Puchong, Selangor, Malaysia",2,1621,0.0012338062924120913,2010-06-14,3691.0,3.0276853999999997,101.6208613,2,4,1,1,4
135,"2, Level 10, Wisma Menjalara, Jalan 7A/62A, Bandar Menjalara, 52200 Kuala Lumpur, Selangor, Malaysia",74,17118,0.004322934922304007,2020-06-09,43.0,3.2077695999999998,101.6159995,7,8,9,2,504
136,"2, Persiaran Rasah Kemayan 1, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",8,1236,0.006472491909385114,2011-07-12,3298.0,2.689937,101.8900892,3,4,1,3,60
137,"2, Saujana 0-lot, 47100 Puchong, Selangor, Malaysia",18,1809,0.009950248756218905,2012-05-16,2989.0,3.0069982000000004,101.62277859999999,5,4,2,4,20
138,"2, Shah Alam, Selangor, Malaysia",6,3523,0.0017030939540164632,2009-11-15,3902.0,3.0627093,101.5076959,3,5,1,1,60
139,"2-1, Level, Commercial Centre, 2, Jalan Sinar Sentul, Sentul, 51100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",76,9125,0.00832876712328767,2020-07-19,3.0,3.1892772999999996,101.6905969,7,7,10,4,504
140,"20, Lingkungan Alam Damai, Alam Damai, 56000 Cheras, Wilayah Persekutuan Kuala Lumpur, Malaysia",1,329,0.00303951367781155,2013-02-01,2728.0,3.0679923,101.74132159999999,1,1,2,1,10
141,"200 Civic Center, Tulsa, OK 74103, USA",4,410,0.00975609756097561,2016-02-11,1623.0,36.1497674,-95.9946105,3,2,5,4,60
142,"2016 Main St, Houston, TX 77002, USA",38,3158,0.012032932235592146,2015-03-28,1943.0,29.7492538,-95.3718203,6,5,4,5,36
143,"206 Church St, Richmond VIC 3121, Australia",269,20322,0.013236886133254602,2020-07-20,2.0,-37.81709,144.99916409999997,9,8,10,5,81
144,"209 E Main St, Cherryvale, KS 67335, USA",30,2477,0.012111425111021397,2010-10-21,3562.0,37.2682794,-95.5496728,6,5,1,5,36
145,"21 SE 3rd St, Evansville, IN 47708, USA",0,256,0.0,2012-05-05,3000.0,37.970262899999994,-87.5719585,1,1,2,1,10
146,"21, Jalan Kia Peng, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",276,31091,0.00887716702582741,2017-04-14,1195.0,3.1516933999999996,101.71822519999999,9,8,6,4,81
147,"2121 Boundary St, Beaufort, SC 29902, USA",19,1373,0.013838310269482883,2014-02-01,2363.0,32.4433455,-80.6904057,5,4,3,5,20
148,"213 6th Ave #8, New York, NY 10014, USA",51,1991,0.025615268709191362,2014-08-22,2161.0,40.727486999999996,-74.003477,6,4,3,5,36
149,"21500 E Truman Rd, Independence, MO 64056, USA",32,3550,0.009014084507042254,2015-10-22,1735.0,39.092053799999995,-94.32617320000001,6,5,5,4,36
150,"217, Bukit Jalil, 57000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",1074,159958,0.00671426249390465,2020-07-12,10.0,3.0520695,101.67135019999999,10,10,10,3,120
151,"217, Jalan SS 2/72, SS 2, 47400 Petaling Jaya, Selangor, Malaysia",3,468,0.00641025641025641,2009-09-15,3963.0,3.1289908,101.6277233,2,2,1,3,4
152,"22, Jalan 16/3, Seksyen 16, 46350 Petaling Jaya, Selangor, Malaysia",32,3628,0.008820286659316428,2016-04-14,1560.0,3.1212074,101.6432125,6,5,5,4,36
153,"22, Persiaran Mulia, Usj 14, 47630 Subang Jaya, Selangor, Malaysia",0,223,0.0,2014-06-05,2239.0,3.0391271,101.5924494,1,1,3,1,10
154,"22-G, Jalan SS 5/22, The Strand Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",148,9466,0.01563490386646947,2017-06-24,1124.0,3.1549799,101.592709,8,7,6,5,144
155,"2241 Camino Carlos Rey, Santa Fe, NM 87507, USA",0,423,0.0,2011-08-10,3269.0,35.644870700000006,-105.98319240000001,1,2,1,1,10
156,"2245 S Michigan Ave #301, Chicago, IL 60616, USA",1,112,0.008928571428571428,2014-11-04,2087.0,41.85152009999999,-87.6233055,1,1,4,4,10
157,"2300 McDermott Rd #200-291, Plano, TX 75025, USA",7,630,0.011111111111111112,2013-01-13,2747.0,33.1003032,-96.7345049,3,2,2,5,60
158,"231 Tr, Jalan Tun Razak, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",0,345,0.0,2019-07-16,372.0,3.1471447,101.7221526,1,1,8,1,10
159,"232, Jalan Tuanku Abdul Rahman, Chow Kit, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",14,905,0.015469613259668509,2020-03-05,139.0,3.1574682000000003,101.69617679999999,4,3,9,5,320
160,"2339 N California Ave #471086, Chicago, IL 60647, USA",11,939,0.011714589989350373,2011-05-09,3362.0,41.9241233,-87.69690250000001,4,3,1,5,320
