,name,replies,views,last_posted_at,len_name,weird_characters
2187,500k House Around Ara Damansara,5,"1,034",2012-07-17 13:36:00,31,False
2190,9 bukit utama,11,"1,395",2012-07-17 11:57:00,13,False
2191,Double story house in Klang,23,"3,547",2012-07-17 11:52:00,27,False
2194,"Looking for new development 2 storey Terrace,",7,900,2012-07-16 16:48:00,45,False
2195,Need some advice... subang/soho,16,"2,078",2012-07-11 10:32:00,31,False
2196,Taman Seriemas Sepang 2,3,"2,233",2012-07-10 15:25:00,23,False
2197,Apartment for rent at Seri Kembangan,1,750,2012-07-06 16:21:00,36,False
2200,Want To Buy Property At Taman Ozana,2,442,2012-06-29 11:48:00,35,False
2202,Looking for a house to rent in pontian/jb,0,209,2012-06-21 18:04:00,41,False
2203,Worth to invest near 2nd link to Singapore,42,"3,872",2012-06-20 08:09:00,42,False
2204,Rent out...,14,498,2012-06-19 22:25:00,11,False
2205,Avilla Apartment & Kelana Parkview Condo,0,415,2012-06-19 22:03:00,40,False
2207,"1st time buying property, need Any advice pls.",5,440,2012-06-16 14:43:00,46,False
2208,Linked or Terrace house to recommend,26,"1,884",2012-06-08 14:31:00,36,False
2209,Kasturi Idaman @ Kota Damansara,6,"3,239",2012-06-07 16:46:00,31,False
2210,TriBeCa by PJ Dev,15,"3,957",2012-06-07 15:42:00,17,False
2213,Kampar House Price,5,890,2012-06-05 15:02:00,18,False
2214,"Infinity Tower, FREEHOLD, DIBS @ Kelana Jaya",8,974,2012-06-05 14:11:00,44,False
2216,Renting studio near Help University Damansara,1,577,2012-06-05 07:54:00,45,False
2217,Plaza Pantai,3,"1,105",2012-06-04 23:48:00,12,False
2218,- Is saujana Puchong a good place,32,"2,270",2012-06-01 21:08:00,33,False
2219,looking for Property,0,210,2012-06-01 14:37:00,20,False
2220,7 Tip Beli Rumah Lelong,4,633,2012-05-31 23:01:00,23,False
2221,CASA RESIDENCY,2,"2,353",2012-05-28 16:07:00,14,False
2222, Buying completed property w/out CF,14,641,2012-05-27 00:30:00,35,False
2223,Bandar Puteri Puchong 1.4 Mil Town House,13,"3,789",2012-05-24 23:24:00,40,False
2224,Inactive Completed Projects,40,"2,201",2012-05-24 08:29:00,27,False
2225,Kota Harmoni,1,776,2012-05-19 19:12:00,12,False
2226,One Sierra Shoplot,2,"1,027",2012-05-18 11:54:00,18,False
2227,Bouvevard Business Park @ Jalan Kuching,17,546,2012-05-18 00:19:00,39,False
2228,Looking for Condo/Townhouse,11,844,2012-05-17 17:58:00,27,False
2229,Looking For House 1-storey link house,0,211,2012-05-17 00:11:00,37,False
2230,BTS expected to be mandatory by 2015,17,"1,379",2012-05-16 22:37:00,36,False
2231,"What is your view on Hijauan Puteri ,Bandar Puteri",18,"1,809",2012-05-16 15:46:00,50,False
2232,"""Lelong"" Houses",8,788,2012-05-11 08:29:00,15,False
2233,Symphony Heights Phase 1,2,750,2012-05-09 23:37:00,24,False
2234,African in Pent House,16,986,2012-05-09 17:07:00,21,False
2236,House wanted ~~,13,573,2012-05-07 16:44:00,15,False
2237,Investment Choice,0,256,2012-05-05 21:54:00,17,False
2239,Buying for ownstay,0,214,2012-05-04 17:30:00,18,False
2240,First Barrel of Goldssss,19,870,2012-04-24 20:09:00,24,False
2241,Rebuild of Old House,9,390,2012-04-20 16:16:00,20,False
2243,Looking for a house/condo/appartment,47,"2,303",2012-04-19 10:46:00,36,False
2244,What's the reason people wanna rent instead of buy,38,"1,672",2012-04-18 16:58:00,50,False
2245,"Cheras, Taman Tun Hussein Onn, Balakong",0,955,2012-04-18 16:10:00,39,False
2246,LATEST Property News / Guidelines in Malaysia,4,509,2012-04-18 13:32:00,45,False
2247,Millenium square & Menara Bakti,0,378,2012-04-15 10:57:00,31,False
2248, Anyone heard of Mega Planner Jaya,29,"3,240",2012-04-13 14:41:00,34,False
2249,Investing lowest floor of a Condo.,27,"1,360",2012-04-12 21:17:00,34,False
2250,PJ seksyen 14,15,"1,553",2012-04-12 14:46:00,13,False
2251, Any New Condo development,13,"1,449",2012-04-11 07:40:00,26,False
2252,V12 SOHO or Bukit Gasing area..,2,602,2012-04-11 00:06:00,31,False
2253,Property Market for 2012,104,"6,335",2012-04-10 20:16:00,24,False
2255,Shop Lot @ Prima Sri Gombak,4,"1,424",2012-04-10 10:00:00,27,False
2256,Taman Sri Andalas,14,"1,386",2012-03-27 23:15:00,17,False
2257,Question on Legality of Committee Policy,1,190,2012-03-25 01:10:00,40,False
2258,Letter offer ,10,581,2012-03-24 09:50:00,13,False
2260,Loan Amount Strategy for Property Investment,23,"1,511",2012-03-21 00:47:00,44,False
2262,D' Pines Ampang,2,"1,013",2012-03-18 23:04:00,15,False
2263,Property Recommendation,24,"2,339",2012-03-14 14:36:00,23,False
2264,Advice needed regarding LTV 70%,5,476,2012-03-10 02:15:00,31,False
2265,Auction house,27,"3,057",2012-03-08 00:08:00,13,False
2267,prop auction bidders,59,"3,362",2012-03-07 22:24:00,20,False
2268,Sri Bayu Apartment @ Bandar Puchong Jay,10,"2,586",2012-03-05 22:38:00,39,False
2270, Commercial vs Residential,2,333,2012-03-02 13:41:00,26,False
2271,New Duplex Townhouse in Bandar Puteri Puchong,34,"8,259",2012-03-01 23:34:00,45,False
2272,CHERAS New completed high rise low dense project,10,"1,103",2012-02-29 13:16:00,48,False
2273,New projects in KL/Selangor,4,779,2012-02-28 12:44:00,27,False
2274,"Menara D'sara, Bdr Sri Damansara",0,469,2012-02-28 11:52:00,32,False
2275,"D'Island Residences, Puchong",3,"1,718",2012-02-27 22:55:00,28,False
2276,Find house at Nearby Taman Wawasan,8,477,2012-02-27 13:43:00,34,False
2277,Widuri Impian Condo vs Amadesa Resort Condo,1,"1,519",2012-02-25 21:40:00,43,False
2280,The management increases maintenance fee,28,"3,793",2012-02-18 21:03:00,40,False
2281,Definition of Service Apartments,8,"9,138",2012-02-18 00:30:00,32,False
2282,The Peak  Vs Mutiara Bukit Jalil,13,"3,011",2012-02-16 08:52:00,32,False
2283,serviced apartment,5,"1,384",2012-02-15 16:26:00,18,False
2284,general appreciation rate value,15,636,2012-02-15 10:13:00,31,False
2285,What must be provided to qualified as FF condo/hse,22,523,2012-02-12 19:24:00,50,False
2286,Confused on monthly commitment 4 house loan,0,316,2012-02-08 14:48:00,43,False
2287,Miharja Condo,3,"1,114",2012-02-08 13:04:00,13,False
2288,Investment house in Johor Bahru,5,772,2012-02-08 07:13:00,31,False
2290,first house,14,"1,128",2012-02-07 20:30:00,11,False
2291,EPF withdrawal,9,"1,397",2012-02-07 17:54:00,14,False
2292,LBS - Topaz IV Owners & Residents ,7,"2,323",2012-02-03 06:31:00,34,False
2293,Malaysia property price set to surge in 2012,4,863,2012-02-02 21:22:00,44,False
2294,"First Home - Ritz Perdana 2, DP",15,"2,030",2012-02-02 14:24:00,31,False
2295,what if potential tenant is cybercafe wth gambling,17,"1,464",2012-02-01 18:43:00,50,False
2296,Sending SPA to United Kingdom ,4,766,2012-01-31 21:08:00,30,False
2297,Want to Buy - DESA DAMANSARA,35,"2,717",2012-01-30 13:41:00,28,False
2298,Low cost rent for house,3,287,2012-01-29 23:17:00,23,False
2299,Jln Ipoh New High End Condominium,50,"3,035",2012-01-25 14:21:00,33,False
2300,pandan indah commercial park,0,313,2012-01-25 10:28:00,28,False
2301,buying a 2nd condo unit because need carpark,24,"1,426",2012-01-18 17:51:00,44,False
2302,New Apartment behind Bintang Mas Condo,42,"12,867",2012-01-14 03:07:00,38,False
2303,NOVA 1 APARTMENT - SRI SEGAMBUT,10,"2,623",2012-01-12 16:25:00,31,False
2304,ARE DEVELOPERS INCREASING PRICE OF PROPERTY,101,"5,788",2011-12-31 23:17:00,43,False
2305,Renting out house problems,51,"3,791",2011-12-31 20:40:00,26,False
2307,New Rail Stations for LRT/MRT,13,"2,962",2011-12-30 09:58:00,29,False
2308,Sentul West & East,15,"2,328",2011-12-22 12:47:00,18,False
2309,Kemuning Utama Terrace House Price,33,"3,641",2011-12-19 23:46:00,34,False
2310,Lexis @ Kota Damansara,9,"1,047",2011-12-18 19:22:00,22,False
2311,Loan for retail lot in shopping complex,4,378,2011-12-14 15:29:00,39,False
2312, Condo.1.4K sq feet and above,47,"2,487",2011-12-12 13:42:00,29,False
2313,wta : first time buying house,7,902,2011-12-12 10:47:00,29,False
2314,ARc Cyberjaya & Andaman Group Developer,8,"5,437",2011-12-11 23:00:00,39,False
2315,BSP future project,0,407,2011-12-07 10:31:00,18,False
2316,Perdana Exclusive condo have cracks on wall,22,"3,808",2011-12-05 14:17:00,43,False
2317,New Cheras Condominium launching soon,15,"1,745",2011-11-30 15:52:00,37,False
2318,What is the procedure to buy a 2nd house,5,434,2011-11-29 10:47:00,40,False
2319,Exploring Miri and Sibu,2,312,2011-11-24 17:41:00,23,False
2320,Laman Grandview @ Puchong,2,693,2011-11-24 16:53:00,25,False
2321,Port dickson terrace house,1,776,2011-11-20 02:16:00,26,False
2322,SETAPAK GREEN RESIDENCES by UOA,"3,202","212,353",2011-11-17 01:09:00,31,False
2323,Condos in Sentul area,7,865,2011-11-16 13:55:00,21,False
2324,Mutiara Indah Phase 3A,1,586,2011-11-15 18:45:00,22,False
2325,Villamas @ Puchong Jaya,15,"4,613",2011-11-15 16:25:00,23,False
2327,DEX @ KIARA EAST,16,"5,033",2011-11-14 10:16:00,16,False
2328,Process Consent at Pejabat Tanah,35,"5,717",2011-11-01 22:09:00,32,False
2330,"Subsale: La Vista Condo, Bdr Puchong Jaya",5,"1,325",2011-10-25 02:34:00,41,False
2331,350k-450k Residence Property for Investment,2,400,2011-10-22 16:34:00,43,False
2332,Malaysian House Price Index Increase by 7.5%,0,477,2011-10-18 01:22:00,44,False
2333,cost for rent out a apartment,0,221,2011-10-17 18:17:00,29,False
2334,Puncak Jalil shop lots,9,"1,499",2011-10-14 12:42:00,22,False
2335,REAL market price,11,"1,075",2011-10-13 00:41:00,17,False
2338,House price rise after budget 2012,15,"2,362",2011-10-08 00:24:00,34,False
2339,First Time property Buyer,13,733,2011-10-06 20:57:00,25,False
2340,any property coming at sri serdang o sri kembangan,3,607,2011-10-05 23:19:00,50,False
2341,Need advice on property investment,15,"1,116",2011-10-04 23:38:00,34,False
2342,Suitable selling price to profit 10% gain,20,"1,185",2011-10-04 17:56:00,41,False
2343,"Buying Apartment, Finance method.",6,624,2011-10-02 19:00:00,33,False
2344,S2 Heights 2-storey terrace,16,"3,403",2011-10-02 15:22:00,27,False
2345,Rental Collection Issue,8,520,2011-09-29 08:52:00,23,False
2346,SOHO for rent,1,355,2011-09-26 01:59:00,13,False
2349,Freehold vs leasehold,9,"1,319",2011-09-22 07:57:00,21,False
2351,Luxury property in limbo,25,"1,954",2011-09-19 19:00:00,24,False
2352,WTFind - Good shophouse investment,4,320,2011-09-06 09:47:00,34,False
2353,Bandar Puteri Puchong or Sunway Damansara,25,"1,606",2011-09-04 18:42:00,41,False
2354,New COndo Project,8,"2,515",2011-09-01 11:08:00,17,False
2355,Setia Sky Residences,0,512,2011-08-28 11:36:00,20,False
2357,Syabas Water Bill,2,"1,483",2011-08-24 16:49:00,17,False
2358,Suriamas Sunway,20,952,2011-08-21 14:24:00,15,False
2359,"Magna Prima Section 5, PJ",4,550,2011-08-21 00:00:00,25,False
2361,bangsar trade center managed by best western,2,"1,195",2011-08-19 14:46:00,44,False
2362,"2 1/2 Storey At Taman Meranti Jaya, Puchong",7,"3,716",2011-08-16 22:38:00,43,False
2363, Suggestion on property investment and stay,8,471,2011-08-11 17:22:00,43,False
2364,La Villa Condo,0,423,2011-08-10 22:32:00,14,False
2365,"Transfer plot 7260m2 factory in Ho Chi Minh city,",0,154,2011-08-10 21:12:00,49,False
2366,buy subsale house for investment,3,552,2011-08-08 22:20:00,32,False
2367,500k budget-Suggestion current developing project,3,701,2011-08-08 11:14:00,49,False
2368,Question kayangan heights,2,"1,008",2011-08-06 19:06:00,25,False
2370,New Property lauch in Johor,2,726,2011-08-02 21:26:00,27,False
2371,Hilltop Residence @ Subang Jaya,7,"1,578",2011-08-01 15:19:00,31,False
2372,The Greens Condo,15,"5,700",2011-07-30 22:08:00,16,False
2373, Condominium Value Appreciation Rates,8,"1,166",2011-07-30 09:20:00,37,False
2374,Advice on noisy neighbour,36,"2,935",2011-07-28 16:58:00,25,False
2375,Bandar Seri Coalfields,2,"1,140",2011-07-26 23:44:00,22,False
2376,Renewal of tenancy agreement,9,"1,116",2011-07-17 20:49:00,28,False
2378,Take loan or OR wait and buy with cash,37,"1,867",2011-07-13 21:51:00,38,False
2379,looking for subsales property,11,742,2011-07-13 19:02:00,29,False
2380,Penang Island find with low budget,8,517,2011-07-13 00:36:00,34,False
2383,Hartamas Regency 1 For Rent,0,411,2011-07-12 16:15:00,27,False
2384,Double Storey terraces,4,642,2011-07-12 11:26:00,22,False
2385,"looking for seremban 2,3 bungalow",8,"1,236",2011-07-12 11:26:00,33,False
2386,SK Residence ,60,"1,878",2011-07-11 21:26:00,13,False
2388,Jalil Park City ,76,"11,984",2011-07-07 12:18:00,16,False
2389,Property Aroma Development,0,"1,507",2011-07-06 21:36:00,26,False
2390,"For all landlord, be careful of your unit….",59,"6,270",2011-07-06 17:02:00,43,False
2393,M-City @ Ampang VS The Elements @ Ampang,10,"6,136",2011-07-03 10:10:00,40,False
2394,Wangsa Maju,11,498,2011-07-03 01:04:00,11,False
2395,Buying Investment Property to Rent Out,12,534,2011-07-01 09:16:00,38,False
2396,Titiwangsa Sentral,8,677,2011-06-27 10:45:00,18,False
2397,Investing in Shop Office Lots,21,"1,133",2011-06-26 23:25:00,29,False
2398,Foreigners Minimum Purchase Price,3,363,2011-06-24 23:02:00,33,False
2399, Goodyear Court 10 Subang Perdana,11,"7,594",2011-06-22 18:32:00,33,False
2400,WTR room in PJ,0,265,2011-06-20 22:18:00,14,False
2401,Menara U vs TTDI Adina Sec 13 Shah Alam,16,"5,941",2011-06-20 14:34:00,39,False
2402,The Maritime @ Penang,0,469,2011-06-19 23:10:00,21,False
2403,dengkil landed property,1,450,2011-06-19 21:35:00,23,False
2404,How To Own 3 Properties With Only 1 Property,23,"2,117",2011-06-16 10:03:00,44,False
2406,where to check land search for bandar saujana putr,4,601,2011-06-11 11:42:00,50,False
2407,interesting article,13,621,2011-06-11 10:23:00,19,False
2408,Mont Kiara vs Seputeh,22,"2,192",2011-06-07 16:52:00,21,False
2409,INVESTMENT,14,860,2011-06-06 19:55:00,10,False
2410,wt survey house,12,765,2011-06-04 00:34:00,15,False
2411,"Your BEST Property Invesment, Share your story",47,"3,288",2011-06-02 17:59:00,46,False
2412,**Big Investment**,0,384,2011-06-01 21:57:00,18,False
2413,Financial support for property investment,23,"1,331",2011-06-01 13:13:00,41,False
2414,Selling under construction prop under company name,2,319,2011-06-01 12:44:00,50,False
2415,non-resident foreigner buying property in KLCC,2,511,2011-05-30 20:24:00,46,False
2416,Money Lender Company,6,616,2011-05-28 19:39:00,20,False
2417,Investment opportunity not to be missed in Sel.,0,392,2011-05-27 16:57:00,47,False
2419,Investing in USJ4 old properties,9,744,2011-05-25 15:17:00,32,False
2420,Insurance - Investment & Saving Plan,2,390,2011-05-23 14:16:00,36,False
2421,Project at Taman Klang Indah,6,"3,417",2011-05-23 14:08:00,28,False
2422,Bandar Kinrara,54,"7,488",2011-05-22 17:50:00,14,False
2424,Ampang Putra Residency,9,"3,786",2011-05-14 17:52:00,22,False
2425,Flat In Bukit Bintang,19,"1,897",2011-05-13 20:40:00,21,False
2426,Property Bubble,16,"2,004",2011-05-12 18:21:00,15,False
2428,What's ur age to be a house owner,242,"12,448",2011-05-12 00:20:00,33,False
2429, House rental,1,299,2011-05-10 15:45:00,13,False
2430,Property for investment,11,939,2011-05-09 22:28:00,23,False
2431,Z Residence Bkt Jalil,4,862,2011-05-08 23:23:00,21,False
2433,Metropolitan SQ,11,866,2011-05-06 08:31:00,15,False
2436,Guidance on Selecting Shoplot,11,687,2011-04-30 17:31:00,29,False
2437,New 1Utama and MRT will further boost home prices,28,"2,189",2011-04-30 13:26:00,49,False
2438,Commerce One – New No: 1 Landmark in OKR,5,"1,890",2011-04-30 10:10:00,40,False
2439,SS1 KAMPUNG TUNKU PETALING JAYA,2,"1,896",2011-04-29 13:01:00,31,False
2441,BOULEVARD RESIDENCE @ DAMANSARA,2,"3,754",2011-04-28 01:06:00,31,False
2442,Specific information on leasehold,9,522,2011-04-27 18:01:00,33,False
2444,"jesselton hill @ bukit mertajam, penang",3,"2,189",2011-04-25 21:21:00,39,False
2445,Pelangi Damasnsara Apartmt/ sunway Lagoon perdana,8,949,2011-04-23 23:42:00,49,False
2446,Aman Putri Vs Alam Suria Shah Alam 2,6,"2,000",2011-04-22 19:41:00,36,False
2447,Upcoming housing project,8,"1,105",2011-04-22 13:18:00,24,False
2448,New Serviced Apartment in Taman Melati,47,"2,993",2011-04-17 17:58:00,38,False
2449,Desa Gembira OUG For sale,3,999,2011-04-17 13:36:00,25,False
2450,Overvalue Sellers,4,500,2011-04-16 16:45:00,17,False
2453,neo damansara VS ritze perdana II,0,569,2011-04-13 20:16:00,33,False
2455,FREE SOLID REAL ESTATE RELATED ADVICE,408,"42,102",2011-04-12 21:44:00,37,False
2456, BU12 Suria Utama Townhouse,1,"1,280",2011-04-12 17:07:00,27,False
2457,The most overpriced Retail Space,28,"2,667",2011-04-12 14:28:00,32,False
2459,Multiple property when 1st is fully PAID,22,963,2011-04-08 08:12:00,40,False
2460,DUKE Apartment@Sentul,2,"1,611",2011-04-07 21:58:00,21,False
2461,How do investors still get 80-85 percent,54,"2,017",2011-04-07 19:58:00,40,False
2462,Titiwangsa sentral,2,581,2011-04-07 11:53:00,18,False
2464,Want to check the status of a property,4,444,2011-04-06 00:24:00,38,False
2465,*** Warranty to a Preowned House ***,5,341,2011-04-05 22:51:00,36,False
2466,Market value higher than bank valuer,51,"6,025",2011-04-01 01:39:00,36,False
2467,Plantinum Lake City Condominium Phase 6,0,"2,209",2011-03-31 19:20:00,39,False
2468,KWSP withdrawal question,7,"1,069",2011-03-31 12:55:00,24,False
2469,PLAZA RAH,12,"1,203",2011-03-30 17:28:00,9,False
2470,Medium Cost Apartment ,4,"1,172",2011-03-29 16:18:00,22,False
2471,Millennium Square PJ SS 14,13,"1,558",2011-03-26 18:22:00,26,False
2472,Shoplots loan,0,272,2011-03-24 09:34:00,13,False
2473,Hot spots for invest in Malaysia in 2011,6,"2,356",2011-03-23 17:36:00,40,False
2475, Buying house for own stay,1,419,2011-03-20 15:10:00,26,False
2476,House for rent,2,351,2011-03-15 13:52:00,14,False
2477,selling house,5,566,2011-03-15 02:51:00,13,False
2478,Ixora Apartment at Desa Aman Puri,2,990,2011-03-14 22:39:00,33,False
2480,Worst-case scenario – Bubble Burst,119,"9,146",2011-03-10 19:39:00,34,False
2481,WTR room or full apartment in cyberia,0,369,2011-03-09 23:08:00,37,False
2484,"Puri Aiyu Condo ,Shah Alam, Subang Jaya",7,963,2011-03-08 16:49:00,39,False
2485,Property Investment,48,"3,511",2011-03-07 18:35:00,19,False
2486,Exclusive Preview for London New Property,0,317,2011-03-04 17:15:00,41,False
2489,Subang Square SS15,4,"1,202",2011-03-01 12:11:00,18,False
2490,Serviced Apartment,18,723,2011-02-26 08:57:00,18,False
2493, Koi Tropika condo Puchong,3,730,2011-02-24 15:38:00,26,False
2494,"Double storey link in USJ1 & USJ3, subang jaya",8,544,2011-02-24 14:16:00,46,False
2495,Planning To Buy An Apartment In Sg Long,7,647,2011-02-23 14:24:00,39,False
2498,WTS - office space & existing business],2,438,2011-02-10 11:07:00,39,False
2500,Rhythm Avenue,0,447,2011-02-09 07:59:00,13,False
2501,One City - Sky Park,2,"1,311",2011-02-07 17:39:00,19,False
2503,House price in Penang,3,516,2011-02-02 12:10:00,21,False
2504,SOHO@KLCC,5,"1,887",2011-01-30 19:16:00,9,False
2505,Real Estate Investment Trust ,4,545,2011-01-30 00:03:00,29,False
2506,Bukit Jelutong New Serviced Suites,3,544,2011-01-24 11:14:00,34,False
2507,Title transfering problem,11,770,2011-01-23 20:13:00,25,False
2508,Single Room for rent @bkt beruang melaka,0,407,2011-01-21 18:26:00,40,False
2509,"Tmn Kosas, Ampang",1,404,2011-01-16 11:57:00,17,False
2511,pandan mewah,4,612,2011-01-12 17:51:00,12,False
2513,Greenview Residence,3,"1,605",2011-01-11 13:18:00,19,False
2514,"Taman Puncak Perdana, Shah Alam",5,"1,233",2011-01-10 11:25:00,31,False
2515,House for sale at Bandar Mohkota Cheras,1,499,2011-01-10 10:13:00,39,False
2516,Land Investment,16,"1,065",2011-01-07 18:11:00,15,False
2517,looking for a property,4,473,2011-01-07 17:51:00,22,False
2518,Shop-office investment,8,794,2011-01-07 09:04:00,22,False
2520,"Selling property, purchaser want to move in early",8,622,2010-12-18 13:11:00,49,False
2522,New Landed house for investment ~500K,17,"1,220",2010-12-15 00:40:00,37,False
2524,Bandar Puteri Klang,7,"2,693",2010-12-13 22:27:00,19,False
2525,PEtaling Jaya,7,717,2010-12-13 12:08:00,13,False
2526,Bank Loans & SPA two names,2,479,2010-12-11 16:36:00,26,False
2527,Property Price in Bandar Puteri Puchong,3,"2,759",2010-12-11 14:29:00,39,False
2528,3zero8 new concept condo,40,"8,553",2010-12-11 12:03:00,24,False
2529,House/Condo/Apartment,48,"21,697",2010-12-09 20:17:00,21,False
2530,Newbie in buying property,25,"3,401",2010-12-07 18:17:00,25,False
2535,Kepong Baru,5,577,2010-12-02 16:36:00,11,False
2537,Looking for property,0,364,2010-11-29 13:47:00,20,False
2538,"tropicana city, tropics",1,612,2010-11-25 13:20:00,23,False
2539,D'Alpinia @ equine Vs Mutiara Indah @ puchong,57,"19,063",2010-11-24 21:03:00,45,False
2540,skudai baru bungalow,1,347,2010-11-22 09:36:00,20,False
2541,Choosing Tenant,20,"1,194",2010-11-10 15:58:00,15,False
2542,*condo/apmt@kota damansara*,0,338,2010-11-08 23:43:00,27,False
2543,EPF Withdraw for purchase house..,12,"3,071",2010-11-06 21:55:00,33,False
2545,In Pursuit Of....,11,903,2010-10-24 21:12:00,17,False
2547,LeaseHold Condo - Trf name,5,876,2010-10-23 10:16:00,26,False
2548,SPA & Loan Processing Fees,30,"2,477",2010-10-21 14:50:00,26,False
2549,*Ritze Perdana for Sale/Rent*,0,506,2010-10-21 14:21:00,29,False
2552,How much longer need to wait for land office,2,560,2010-10-19 09:11:00,44,False
2553,Your best property investment,5,904,2010-10-18 12:49:00,29,False
2554,Nice condo below RM250k allocated in north east KL,9,"1,024",2010-10-17 22:46:00,50,False
2555,short term accommodation needed urgently,0,427,2010-10-17 12:24:00,40,False
2556,BANDAR BARU SERI PETALING - KUALA LUMPUR ZONE K,3,"1,601",2010-10-16 19:49:00,47,False
2558,Plan to get a Condominium,24,"1,555",2010-10-16 10:00:00,25,False
2560,Selayang 3 Storey Link House Launching Soon,0,456,2010-10-08 16:50:00,43,False
2561,Selayang 2 Storey Retail Shop Lot Launching Soon,0,385,2010-10-08 16:49:00,48,False
2562,Need HELP for water bills,25,"2,789",2010-10-07 18:03:00,25,False
2563,Kos Guaman Dalam Jual Beli Rumah/Apartment,1,900,2010-10-06 19:44:00,42,False
2564,Kemuning Utama Phase9D,13,"1,624",2010-10-06 17:25:00,22,False
2565,Is it good to rent to Middle Eastern,30,"2,242",2010-09-30 23:31:00,36,False
2567,Sentul East /West versus Mont Kiara,3,840,2010-09-27 13:30:00,35,False
2569,Petaling Jaya Commercial City,4,"2,047",2010-09-21 18:41:00,29,False
2571,roi : best method,3,606,2010-09-21 02:27:00,17,False
2572, Procedure of buying 2nd house.,1,427,2010-09-19 18:02:00,31,False
2573,2-story shop in putra walk ,1,"1,145",2010-09-19 16:29:00,27,False
2574,Road outside the car gate,230,"14,768",2010-09-18 21:08:00,25,False
2575,WTS -looking for DS or apartment for investment,1,430,2010-09-15 15:46:00,47,False
2576,Buying a new house,21,"1,285",2010-09-12 20:53:00,18,False
2578,Prime Unit for lease SG Wang G001,0,458,2010-09-10 00:19:00,33,False
2579,SOHO vs Normal residence,2,"4,218",2010-09-08 15:36:00,24,False
2580,auction properties,1,444,2010-09-06 17:13:00,18,False
2582,kristal heights shah alam,16,"5,610",2010-09-02 14:22:00,25,False
2583,Secrets of Robert Kiyosaki's Property Investment,0,"1,473",2010-09-01 13:36:00,48,False
2584,Tropics Designer Suite for sale,0,541,2010-08-30 20:12:00,31,False
2585,Prospect at Dataran Otomobil Seksyen 15 S.Alam,2,"1,104",2010-08-24 09:15:00,46,False
2587,EPF Account 2,8,742,2010-08-23 14:53:00,13,False
2588,UPM Serdang,2,586,2010-08-21 09:38:00,11,False
2589,Looking for Condo at Taman Desa,5,877,2010-08-17 10:29:00,31,False
2590,Unipark Avenue Condominium,7,"3,792",2010-08-14 21:01:00,26,False
2591,What to furnish before rent it out,13,839,2010-08-13 05:03:00,34,False
2592,Comparison btw OLD & NEW Services Apt in KL,5,601,2010-07-30 11:11:00,43,False
2593,Need Advise on Property,1,342,2010-07-26 18:08:00,23,False
2594,Apartment in BB  7,0,943,2010-07-26 17:09:00,18,False
2595,Investment Property Around Subang/Sunway,0,612,2010-07-23 07:49:00,40,False
2596,Recommend a development to rent out,9,814,2010-07-22 17:27:00,35,False
2597,Looking for New Condo,9,"1,828",2010-07-14 11:40:00,21,False
2598,Buying House,4,643,2010-07-07 23:14:00,12,False
2600,"IJM Pearl Regency, Penang",0,"1,515",2010-07-03 23:53:00,25,False
2601,Laville @ Cheras Selatan,5,"6,096",2010-06-30 15:23:00,24,False
2602,KL - Kuala Selangor Expressway,0,"1,304",2010-06-21 15:11:00,30,False
2603,195k Apartment,12,"1,110",2010-06-19 02:06:00,14,False
2604,Akasia Apartment @ Puchong Wawasan,2,"1,621",2010-06-14 06:38:00,34,False
2605,Standard Chartered JustHome-i ,2,"1,224",2010-06-12 17:04:00,30,False
2606,Installment for 1st hand house,1,440,2010-06-11 00:48:00,30,False
2607,Penang times square,0,573,2010-06-09 21:36:00,19,False
2608, House loan,7,619,2010-06-09 11:05:00,11,False
2612,Any new Launch of Shoplot,8,"1,661",2010-05-15 21:11:00,25,False
2613,Opinion Buying House in Cheras Area,13,"1,135",2010-05-13 22:29:00,35,False
2615,Strata titles of a condo,1,456,2010-04-27 20:47:00,24,False
2616,Symphony Heights Serviced Apartment,9,"1,641",2010-04-16 18:00:00,35,False
2617,Procedure to rent a property,0,379,2010-04-10 18:16:00,28,False
2618,KL property investment at 250k,21,"2,292",2010-04-08 13:14:00,30,False
2619,Condo/Flat/Apartment Burglary Concern,12,860,2010-04-05 18:46:00,37,False
2620,PV12 Condo ,12,"2,322",2010-04-02 13:23:00,11,False
2621,information about kristang/kaum serani~~,2,"4,802",2010-03-30 00:26:00,40,False
2622,Mahkota Cheras | Sg Long Property Appreciation,1,"2,028",2010-03-29 08:59:00,46,False
2623,Neo Damansara Perdana,20,"11,124",2010-03-27 17:24:00,21,False
2624,3-storey kinrara mas vs mutiara bukit jalil,2,"1,223",2010-03-26 23:10:00,43,False
2625,Before buying a house,0,560,2010-03-23 10:58:00,21,False
2626,Cova square Kota Damansara,2,"1,112",2010-03-22 00:55:00,26,False
2627,new Taylors at Bandar Sunway,23,"2,356",2010-03-22 00:32:00,28,False
2628,WT ask..Invest on shop lot,3,743,2010-03-19 22:35:00,26,False
2629,Sunrise Aria,28,"2,742",2010-03-19 14:04:00,12,False
2630,Advice on rhythm Avenue,16,"2,397",2010-03-16 20:48:00,23,False
2631,Latest Property Launches,22,"11,981",2010-03-15 14:50:00,24,False
2632,takaful fire insurance,2,470,2010-03-10 23:01:00,22,False
2633,gov loan vs bank loan,7,"2,955",2010-03-02 22:06:00,21,False
2634,Stan Chart offers ZEC but it's inconvenient,5,562,2010-02-28 23:08:00,43,False
