,address,name,lat,long,replies,views,recency,total_score,areas_within,points_within
1260,"Technology Park Malaysia, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","TPM Mixed Development,KL",3.0482259999999997,101.68849909999999,12,513,2440.0,36,TECHNOLOGY PARK,"POLYGON ((101.703301 3.066115, 101.706242 3.069297, 101.708264 3.065203, 101.708466 3.063586, 101.708345 3.061322, 101.708183 3.059098, 101.707495 3.056712, 101.707373 3.056146, 101.70713 3.05566, 101.706928 3.055216, 101.706847 3.048827, 101.706361 3.048764, 101.703856 3.048444, 101.701988 3.048099, 101.70187 3.048077, 101.700129 3.047756, 101.699967 3.045084, 101.696715 3.044508, 101.696484 3.04448, 101.695277 3.044334, 101.693037 3.044415, 101.692215 3.044445, 101.687247 3.045503, 101.680118 3.041916, 101.679938 3.042235, 101.680373 3.04912, 101.687956 3.049012, 101.697101 3.049895, 101.696666 3.053254, 101.694904 3.055461, 101.693482 3.056921, 101.69608 3.0582, 101.700445 3.05931, 101.702553 3.059621, 101.703162 3.064911, 101.703301 3.065792, 101.703301 3.066115))"
1261,"Telok Panglima Garang, Selangor, Malaysia",Telok panglima garang,2.909686,101.468448,7,619,625.0,36,TELUK 2,"POLYGON ((101.474812 2.912857, 101.467126 2.90808, 101.46587 2.902387, 101.4638 2.898889, 101.470296 2.893963, 101.472651 2.893749, 101.481717 2.891536, 101.485857 2.889466, 101.4826 2.887301, 101.478908 2.885251, 101.475882 2.880436, 101.473642 2.878934, 101.473041 2.879743, 101.472903 2.880981, 101.472628 2.884283, 101.473316 2.888822, 101.472353 2.889785, 101.460935 2.884696, 101.450894 2.881257, 101.451306 2.875342, 101.449656 2.872728, 101.444517 2.867048, 101.442108 2.866968, 101.442681 2.869153, 101.443644 2.872729, 101.445157 2.878094, 101.445907 2.879743, 101.446971 2.881872, 101.447496 2.882771, 101.449834 2.883734, 101.451623 2.885109, 101.452448 2.888136, 101.452035 2.891712, 101.449815 2.895698, 101.44747 2.895305, 101.445708 2.896389, 101.441685 2.898881, 101.438082 2.899584, 101.434001 2.9004, 101.431264 2.904643, 101.428098 2.906431, 101.425762 2.905881, 101.425211 2.90313, 101.426725 2.900516, 101.430439 2.898453, 101.431677 2.896252, 101.431402 2.894601, 101.430439 2.892125, 101.428375 2.889786, 101.426862 2.887173, 101.427137 2.883459, 101.42755 2.877544, 101.424936 2.875205, 101.422323 2.875893, 101.420121 2.876859, 101.419572 2.878919, 101.420122 2.883459, 101.419984 2.885935, 101.413381 2.890887, 101.411043 2.893776, 101.411593 2.896252, 101.412815 2.898181, 101.416771 2.904042, 101.419021 2.907256, 101.420259 2.90987, 101.422048 2.912071, 101.427 2.913584, 101.429613 2.91551, 101.430714 2.917161, 101.430453 2.91817, 101.430026 2.920049, 101.428238 2.923351, 101.426174 2.926927, 101.422707 2.930242, 101.425996 2.928439, 101.437963 2.928164, 101.455295 2.928026, 101.456809 2.928302, 101.456597 2.917558, 101.474175 2.917233, 101.474812 2.912857))"
1262,"The Colony Infinitum | Roxy Pacific & Macly Group, Jalan Dewan Sultan Sulaiman, Chow Kit, 50300 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",The Colony by Infinitum @ KL Golden Triangle,3.1610629,101.7006219,3,804,1778.0,2,KAMPUNG BARU SELATAN,"POLYGON ((101.699518 3.163715, 101.70066 3.163629, 101.70066 3.163629, 101.703099 3.163848, 101.707345 3.16392, 101.707991 3.163931, 101.708709 3.163943, 101.710379 3.164004, 101.710331 3.161771, 101.710331 3.161771, 101.709326 3.161185, 101.70847 3.160686, 101.70847 3.160686, 101.705821 3.160359, 101.705415 3.160309, 101.705415 3.160309, 101.705349 3.160295, 101.704222 3.160058, 101.704222 3.160058, 101.704222 3.160058, 101.702176 3.160154, 101.700168 3.160802, 101.700257 3.161274, 101.699666 3.161598, 101.699342 3.161333, 101.699518 3.163715))"
1263,"The Earth @ Bukit Jalil, 43300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",THE PARAISO RESIDENCE | IMPIANA SKY BUKIT JALILTHE EARTH @ BUKIT JALIL,3.049282,101.67209270000001,780,141942,996.5,72,BUKIT JALIL,"POLYGON ((101.659419 3.055588, 101.660216 3.058176, 101.660216 3.058176, 101.666027 3.058473, 101.666704 3.059988, 101.669726 3.062314, 101.674243 3.062917, 101.675989 3.063251, 101.67831 3.063538, 101.682569 3.062848, 101.683766 3.065678, 101.687765 3.064048, 101.690164 3.063598, 101.692959 3.063434, 101.700142 3.063028, 101.701933 3.063447, 101.703162 3.064911, 101.702553 3.059621, 101.700445 3.05931, 101.69608 3.0582, 101.693482 3.056921, 101.694904 3.055461, 101.696666 3.053254, 101.697101 3.049895, 101.688276 3.049043, 101.680373 3.04912, 101.680222 3.047694, 101.679938 3.042235, 101.680157 3.041846, 101.678783 3.041867, 101.674957 3.042015, 101.673057 3.042089, 101.672621 3.041962, 101.670276 3.041276, 101.668516 3.040704, 101.668702 3.045402, 101.662937 3.04625, 101.659252 3.051041, 101.659407 3.054384, 101.659419 3.055588))"
1264,"The Grand SS15, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",THE GRAND SS15 SUBANG JAYA,3.0744203999999997,101.5899055,179,20825,68.0,252,SS 15,"POLYGON ((101.59288 3.073326, 101.586046 3.073293, 101.585967 3.078072, 101.584416 3.080732, 101.5859 3.081614, 101.58651 3.081871, 101.588207 3.081996, 101.592843 3.082054, 101.59288 3.073326))"
1265,"The Greens Terrace, G-2 (Ground Floor, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Taman Tun 2-storey terrace,3.1385209,101.6300056,33,1521,2164.0,10,TAMAN TUN DR ISMAIL SELATAN,"POLYGON ((101.621913 3.14292, 101.620839 3.144294, 101.62382 3.146269, 101.629207 3.146317, 101.629063 3.14509, 101.629546 3.142921, 101.630775 3.138247, 101.629221 3.137484, 101.629158 3.137453, 101.628878 3.137316, 101.628878 3.137316, 101.626029 3.141093, 101.625001 3.141433, 101.623883 3.141737, 101.623737 3.141823, 101.621953 3.142874, 101.621913 3.14292))"
1266,"The Haute Gurney KL, No. 3, Jalan Bukit Keramat, Kampung Datuk Keramat, 54000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","The Haute @ Gurney, KL",3.1706106,101.727559,208,33262,355.0,252,DATO KERAMAT UTARA,"POLYGON ((101.715237 3.165143, 101.714107 3.167098, 101.712544 3.167992, 101.713882 3.167808, 101.714758 3.1679, 101.719879 3.174764, 101.720271 3.175432, 101.721425 3.175616, 101.725461 3.173036, 101.727307 3.171516, 101.727353 3.171056, 101.729084 3.170658, 101.728222 3.16886, 101.727698 3.168777, 101.727395 3.168915, 101.72723 3.168887, 101.726871 3.168474, 101.72632 3.168006, 101.725934 3.167896, 101.724224 3.167566, 101.724059 3.167401, 101.722653 3.165309, 101.721523 3.165887, 101.721523 3.165887, 101.719786 3.165914, 101.719014 3.165887, 101.718931 3.165474, 101.718297 3.165474, 101.718049 3.165777, 101.717001 3.165749, 101.716202 3.165281, 101.715926 3.165199, 101.715871 3.165199, 101.715237 3.165143))"
1268,"The Mews KLCC, 19, Jalan Yap Kwan Seng, Kampung Baru, 50350 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",THE MEWS SERVICED RESIDENCES @ KLCC,3.1620269,101.71425409999999,61,12670,460.0,24,JALAN YAP KWAN SENG,"POLYGON ((101.715237 3.165143, 101.71585 3.163881, 101.71665 3.163358, 101.718359 3.16278, 101.719131 3.162257, 101.719981 3.160176, 101.718681 3.160117, 101.716467 3.160294, 101.714459 3.159321, 101.714075 3.158878, 101.712806 3.15879, 101.711034 3.15938, 101.710355 3.159409, 101.70847 3.160686, 101.709326 3.161185, 101.710331 3.161771, 101.710331 3.161771, 101.710379 3.164004, 101.711273 3.164037, 101.713631 3.164239, 101.715237 3.165143))"
1269,"The Nest Residences, No. 8, Jalan A, off, Jalan Puchong, Taman Lucky, 58200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Nest 2 residence OKR jalan Puchong,3.0739179,101.66109399999999,1,126,6.0,5,KAMPUNG BAHAGIA,"POLYGON ((101.664627 3.08248, 101.666832 3.081943, 101.667191 3.081805, 101.667618 3.081819, 101.668211 3.08186, 101.668611 3.08197, 101.66893 3.082374, 101.669669 3.081165, 101.669108 3.081106, 101.669639 3.080074, 101.666421 3.077096, 101.667587 3.076256, 101.662154 3.06814, 101.662065 3.066843, 101.661829 3.066519, 101.66152 3.06605, 101.661298 3.066203, 101.658403 3.065349, 101.656253 3.065019, 101.656253 3.065019, 101.654091 3.065152, 101.65402 3.065157, 101.651122 3.066734, 101.65144 3.067686, 101.651161 3.068194, 101.65095 3.068579, 101.651239 3.069529, 101.65124 3.069535, 101.65322 3.070807, 101.654399 3.071564, 101.654978 3.07301, 101.655446 3.073698, 101.65597 3.074166, 101.656549 3.074551, 101.657597 3.075405, 101.658506 3.07612, 101.658948 3.07623, 101.659747 3.076533, 101.66085 3.076864, 101.661842 3.077249, 101.663441 3.078681, 101.663662 3.079204, 101.66402 3.079754, 101.664324 3.08003, 101.664627 3.08248))"
1271,"The Riyang, 28, Jalan Gembira, Happy Garden, 58200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",THE RIYANG @ HAPPY GARDEN ,3.0833381,101.6890335,710,117193,22.0,72,KUCHAI ENTREPRENEURS PARK,"POLYGON ((101.688835 3.075209, 101.684036 3.075033, 101.68409 3.078105, 101.684451 3.078231, 101.684433 3.079095, 101.686075 3.079275, 101.686129 3.081906, 101.685046 3.081978, 101.68492 3.083743, 101.686688 3.083851, 101.688889 3.083869, 101.688708 3.085797, 101.686652 3.085653, 101.686381 3.088661, 101.683386 3.088247, 101.683495 3.088949, 101.682881 3.088967, 101.682954 3.090516, 101.683224 3.090931, 101.682468 3.092007, 101.683441 3.09271, 101.687464 3.092187, 101.691018 3.092926, 101.693002 3.090404, 101.693399 3.088296, 101.694067 3.087504, 101.69684 3.084683, 101.69542 3.082829, 101.695492 3.081172, 101.696628 3.08119, 101.695961 3.079424, 101.690819 3.079694, 101.689845 3.078289, 101.688835 3.075209))"
1272,"The Wharf, 47100 Puchong, Selangor, Malaysia",THE WHARF PUCHONG ,2.981379,101.60315779999999,2354,421657,190.0,72,TAMAN PUCHONG UTAMA,"POLYGON ((101.608959 2.979694, 101.578429 2.978398, 101.578185 2.979448, 101.578319 2.979764, 101.58044 2.984773, 101.580463 2.985093, 101.583766 2.993866, 101.58657 3.004488, 101.586738 3.004774, 101.587903 3.006761, 101.588277 3.0074, 101.589436 3.008085, 101.590343 3.008621, 101.591082 3.009507, 101.591527 3.009989, 101.594634 3.013764, 101.595682 3.014846, 101.597389 3.020444, 101.59916 3.020418, 101.59643 3.012874, 101.595147 3.010756, 101.593559 3.010091, 101.591101 3.004451, 101.600625 3.004418, 101.609174 3.004465, 101.618931 3.004569, 101.618856 3.003586, 101.619621 3.001104, 101.619364 2.999657, 101.619992 2.998763, 101.617536 2.998706, 101.617498 2.997107, 101.616089 2.994042, 101.615802 2.993485, 101.613152 2.99103, 101.609375 2.982404, 101.609064 2.980381, 101.608959 2.979694))"
1273,"Titiwangsa Sentral, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Titiwangsa SentralTitiwangsa sentral,3.171297,101.6967262,10,1258,3355.5,36,KOMPLEKS DAMAI,"POLYGON ((101.69524 3.172814, 101.698847 3.173773, 101.699649 3.174148, 101.699591 3.173649, 101.699178 3.172892, 101.698516 3.170291, 101.698544 3.167001, 101.694586 3.170289, 101.694808 3.171318, 101.69524 3.171736, 101.69524 3.172814))"
1274,"Titiwangsa, 53200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Find new projects in titiwangsa,3.1773830000000003,101.707655,2,218,413.0,5,TAMAN TASEK,"POLYGON ((101.699617 3.179962, 101.700315 3.181454, 101.70009 3.184846, 101.701904 3.184921, 101.702086 3.185959, 101.702297 3.186352, 101.702493 3.186786, 101.702634 3.187207, 101.702943 3.187431, 101.705845 3.1894, 101.707622 3.188584, 101.711695 3.185836, 101.710206 3.182696, 101.714654 3.180505, 101.714205 3.18007, 101.714247 3.179299, 101.713587 3.17817, 101.713152 3.177904, 101.711705 3.176404, 101.711649 3.176022, 101.713152 3.17382, 101.713208 3.172236, 101.711134 3.169425, 101.708484 3.17166, 101.706684 3.172374, 101.703524 3.173203, 101.701817 3.173342, 101.700779 3.17394, 101.700295 3.173871, 101.699649 3.174148, 101.699995 3.176152, 101.699926 3.177557, 101.700871 3.17971, 101.699617 3.179962))"
1277,"Tun Hussein Onn, 43200 Cheras, Selangor, Malaysia","Bandar Tun Hussein Onn & SurroundingsSWARA @ KL SOUTH, BANDAR TUN HUSSEIN ONN, CHERASbandar tun hussein onn",3.054445,101.7592808,60,6813,1218.6666666666667,10,BANDAR TUN HUSSEIN ONN,"POLYGON ((101.761837 3.030204, 101.758566 3.02842, 101.754759 3.02717, 101.753554 3.02734, 101.753078 3.031861, 101.753516 3.052192, 101.753568 3.052865, 101.756827 3.052888, 101.756767 3.055922, 101.757535 3.055933, 101.763629 3.056016, 101.763481 3.054678, 101.762529 3.054588, 101.762482 3.053456, 101.762654 3.049344, 101.762311 3.04843, 101.762254 3.045861, 101.760769 3.043576, 101.757057 3.039636, 101.755458 3.039122, 101.755058 3.037123, 101.7574 3.034097, 101.761837 3.030204))"
1278,"U17, Amverton Hills Sales Gallery, U17/45, Jalan, Kampung Sungai Pelong, 40160 Shah Alam, Selangor, Malaysia",Amverton Hills,3.2162235,101.52916809999999,22,4350,320.0,160,SUNGAI PELONG,"POLYGON ((101.533208 3.195799, 101.528973 3.19938, 101.528689 3.200517, 101.528092 3.200688, 101.527947 3.207335, 101.526955 3.207083, 101.526301 3.208248, 101.526643 3.208958, 101.528272 3.218426, 101.528764 3.221291, 101.531587 3.220288, 101.530932 3.218472, 101.530543 3.217393, 101.530125 3.216236, 101.530053 3.216036, 101.53082 3.214757, 101.53408 3.214285, 101.534222 3.212556, 101.534064 3.211051, 101.541549 3.205546, 101.545236 3.203866, 101.541252 3.203042, 101.540377 3.202276, 101.53994 3.200942, 101.533208 3.195799))"
1279,"U5, 11, Jalan Zuhrah U5/155, Sekyen, 40150 Shah Alam, Selangor, Malaysia","Subang 2 NADAYU 801, Subang Murni",3.1642938999999997,101.5457996,67,13820,235.0,24,PINGGIRAN SUBANG,"POLYGON ((101.55602 3.154015, 101.554469 3.154064, 101.547547 3.154542, 101.539703 3.157608, 101.537785 3.160187, 101.536848 3.161962, 101.535706 3.164604, 101.535206 3.165424, 101.533454 3.166231, 101.529896 3.166007, 101.529824 3.169668, 101.529618 3.180704, 101.534725 3.178753, 101.539003 3.179543, 101.544917 3.184593, 101.544252 3.186187, 101.547378 3.186262, 101.553504 3.183878, 101.555035 3.183812, 101.55742 3.183046, 101.559892 3.182849, 101.559958 3.175039, 101.549019 3.175192, 101.55602 3.154015))"
1280,"UEP Subang Jaya, 47600 Subang Jaya, Selangor, Malaysia", urgent comment for the house in USJ 2Subang USJ/Sunway/Subang Jaya,3.057089,101.5911209,46,2497,1462.0,10,USJ 2,"POLYGON ((101.58608 3.063226, 101.593053 3.063108, 101.59333 3.062754, 101.593003 3.062301, 101.593022 3.061674, 101.591945 3.059039, 101.591818 3.058186, 101.591994 3.056629, 101.591524 3.056933, 101.585146 3.056697, 101.583226 3.056786, 101.582933 3.056874, 101.579612 3.056933, 101.578916 3.057109, 101.57827 3.057559, 101.579259 3.05897, 101.580101 3.060155, 101.580346 3.060861, 101.580307 3.063222, 101.580923 3.063338, 101.58608 3.063226))"
1281,"UG1-19, Residensi Lexa, No.45, Jalan 34/26, Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","LEXA,THE QUARTZ@WANGSA MAJU",3.1913755,101.73637120000001,4,631,1681.0,2,SEKSYEN 10 WANGSA MAJU,"POLYGON ((101.730551 3.184487, 101.734917 3.190905, 101.735696 3.191795, 101.736793 3.191949, 101.739624 3.193, 101.740381 3.190511, 101.740315 3.188868, 101.73913 3.184377, 101.73856 3.182537, 101.738188 3.177315, 101.738188 3.177315, 101.737939 3.177369, 101.73466 3.17809, 101.733909 3.178251, 101.73391 3.178255, 101.732614 3.180012, 101.732789 3.182597, 101.730902 3.182729, 101.730946 3.18378, 101.730858 3.183912, 101.730551 3.184487))"
1282,"Ukay Heights, 68000 Ampang, Selangor, Malaysia",Ukay Height / Ampang height RM300K,3.1657990000000003,101.7593719,20,4713,1673.0,160,UKAY HEIGHT,"POLYGON ((101.751525 3.163124, 101.752955 3.165602, 101.753187 3.168492, 101.754791 3.170385, 101.758657 3.169253, 101.762191 3.168964, 101.761417 3.165943, 101.76146 3.162364, 101.761758 3.161852, 101.761402 3.161782, 101.761217 3.161692, 101.759956 3.161075, 101.760085 3.160626, 101.758639 3.160208, 101.755555 3.160433, 101.754311 3.160788, 101.753851 3.16092, 101.751394 3.161904, 101.751731 3.162449, 101.751525 3.163124))"
1284,"Unit 21-06, Level 21, Tower B, Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Cubic Botanica @bangsar south,3.1109717,101.66617120000001,34,9629,4.0,10,BANGSAR SOUTH,"POLYGON ((101.666426 3.10866, 101.663717 3.108598, 101.659059 3.109515, 101.659059 3.109516, 101.659059 3.109516, 101.658628 3.110089, 101.65844 3.11034, 101.65844 3.11034, 101.659335 3.112898, 101.658602 3.113115, 101.658563 3.113127, 101.664489 3.115205, 101.669809 3.115368, 101.669782 3.114406, 101.669121 3.113112, 101.668542 3.108708, 101.666426 3.10866))"
1286,"Unnamed Road, I-City, 40000 Shah Alam, Selangor, Malaysia",Liberty Tower @ ICity,3.064535,101.4818756,524,38395,508.0,72,PANGSAPURI S7,"POLYGON ((101.499486 3.092182, 101.497353 3.090654, 101.493233 3.086822, 101.483781 3.078292, 101.486374 3.075468, 101.48793 3.076995, 101.490783 3.078436, 101.492166 3.078638, 101.493665 3.07858, 101.487532 3.062521, 101.480357 3.060282, 101.480191 3.06023, 101.480215 3.060985, 101.480299 3.063663, 101.480277 3.065154, 101.480261 3.066276, 101.48003 3.074034, 101.479577 3.074001, 101.476957 3.073806, 101.476841 3.074141, 101.476531 3.075036, 101.476301 3.085448, 101.468888 3.091558, 101.468864 3.092864, 101.484328 3.092585, 101.499486 3.092182))"
1287,"Unnamed Road, Sungai Bakau, 48000 Rawang, Selangor, Malaysia",THE MAISONS RESIDENCE @ RAWANG,3.3173716,101.53132990000002,13,845,1419.0,36,BANDAR COUNTRY HOME 1,"POLYGON ((101.553295 3.34495, 101.553707 3.343081, 101.55587 3.339926, 101.557583 3.338033, 101.558665 3.33605, 101.558845 3.333706, 101.559025 3.331002, 101.559296 3.328117, 101.559476 3.325593, 101.559386 3.3237, 101.559116 3.322257, 101.558665 3.321176, 101.556321 3.319102, 101.549831 3.313513, 101.548298 3.312071, 101.545954 3.309998, 101.545004 3.308071, 101.544963 3.306302, 101.542619 3.307203, 101.541627 3.308285, 101.540636 3.309547, 101.540185 3.310809, 101.538923 3.31162, 101.53703 3.312342, 101.535858 3.313063, 101.534941 3.314759, 101.53388 3.315667, 101.532162 3.316488, 101.530269 3.3173, 101.529097 3.31784, 101.527925 3.318742, 101.526429 3.320215, 101.524892 3.320977, 101.522782 3.326652, 101.520044 3.329187, 101.519942 3.336438, 101.518776 3.337807, 101.520286 3.339029, 101.521375 3.340171, 101.522301 3.340454, 101.523561 3.341874, 101.524654 3.343369, 101.527883 3.345077, 101.528866 3.345578, 101.530504 3.345908, 101.531612 3.346111, 101.532384 3.346392, 101.534272 3.345429, 101.535069 3.345549, 101.53494 3.346384, 101.536584 3.347633, 101.537418 3.347772, 101.538202 3.347238, 101.53891 3.346573, 101.539618 3.345908, 101.540882 3.345842, 101.541555 3.346449, 101.544079 3.346863, 101.545491 3.346718, 101.549012 3.345218, 101.553295 3.34495))"
1288,"Usj 1, Subang Jaya, Selangor, Malaysia","SUNWAY USJ 1 SUBANG JAYADouble storey link in USJ1 & USJ3, subang jaya",3.0586337,101.59384279999999,22,1988,1975.0,160,USJ 1,"POLYGON ((101.605316 3.043442, 101.594212 3.04317, 101.594237 3.058088, 101.593738 3.057922, 101.593297 3.057511, 101.592748 3.05703, 101.591994 3.056629, 101.591818 3.058186, 101.591945 3.059039, 101.593022 3.061674, 101.593003 3.062301, 101.59333 3.062754, 101.598663 3.062579, 101.604566 3.060052, 101.608043 3.05916, 101.609777 3.058484, 101.612499 3.056031, 101.609742 3.053486, 101.607224 3.045854, 101.605316 3.043442))"
1289,"Usj 4, 47600 Subang Jaya, Selangor, Malaysia",Investing in USJ4 old properties,3.0568020000000002,101.577433,9,744,3348.0,36,USJ 4,"POLYGON ((101.576624 3.050611, 101.576612 3.048065, 101.575561 3.045341, 101.57384 3.045511, 101.573972 3.059804, 101.574158 3.060411, 101.574522 3.060609, 101.576472 3.060634, 101.577167 3.060477, 101.579259 3.05897, 101.57827 3.057559, 101.576982 3.055703, 101.57664 3.054793, 101.576624 3.050611))"
1291,"V Residensi 2, No.52, 1, Jalan Budiman 22/3, Seksyen 22, 40300 Shah Alam, Selangor, Malaysia",v residensi 2 shah alam,3.0702731,101.5531617,994,131483,337.0,72,KAMPUNG KEBUN BUNGA,"POLYGON ((101.547109 3.040001, 101.545625 3.046508, 101.54724 3.046874, 101.548566 3.048113, 101.550036 3.049842, 101.550007 3.051081, 101.549863 3.052061, 101.549258 3.053963, 101.549229 3.055346, 101.549661 3.056153, 101.550208 3.0567, 101.550756 3.05719, 101.551476 3.05794, 101.552802 3.058919, 101.553205 3.06036, 101.553263 3.062204, 101.55309 3.062637, 101.552543 3.065086, 101.552053 3.067132, 101.551649 3.068515, 101.551851 3.06961, 101.552139 3.070417, 101.553033 3.071109, 101.554041 3.071685, 101.553724 3.07255, 101.555377 3.07382, 101.557479 3.074939, 101.557849 3.073926, 101.557157 3.073321, 101.556509 3.071851, 101.556487 3.070706, 101.556206 3.069647, 101.556573 3.068091, 101.556206 3.067313, 101.556184 3.064827, 101.556422 3.063855, 101.556811 3.062018, 101.557352 3.061283, 101.557827 3.060375, 101.557784 3.059316, 101.556876 3.057955, 101.556573 3.056766, 101.556012 3.055815, 101.555493 3.05508, 101.555234 3.050109, 101.554931 3.049569, 101.553526 3.047905, 101.551214 3.045333, 101.549052 3.042523, 101.548361 3.040535, 101.547109 3.040001))"
